LocationType,Location,TimeFrame,DataFormat,Data
State,Washington,2002,Number,456
State,Washington,2002,"Rate per 1,000",5.8
State,Washington,2003,Number,451
State,Washington,2003,"Rate per 1,000",5.6
State,Washington,2004,"Rate per 1,000",5.5
State,Washington,2004,Number,451
State,Washington,2005,"Rate per 1,000",5.1
State,Washington,2005,Number,421
State,Washington,2006,"Rate per 1,000",4.7
State,Washington,2006,Number,407
State,Washington,2007,Number,429
State,Washington,2007,"Rate per 1,000",4.8
State,Washington,2008,Number,491
State,Washington,2008,"Rate per 1,000",5.4
State,Washington,2013,"Rate per 1,000",4.5
State,Washington,2013,Number,388
State,Washington,2018,Number,401
State,Washington,2018,"Rate per 1,000",4.7
State,Washington,2009,"Rate per 1,000",4.9
State,Washington,2009,Number,438
State,Washington,2010,Number,389
State,Washington,2015,Number,432
State,Washington,2015,"Rate per 1,000",4.9
State,Washington,2010,"Rate per 1,000",4.5
State,Washington,2012,"Rate per 1,000",5.2
State,Washington,2011,"Rate per 1,000",4.5
State,Washington,2011,Number,392
State,Washington,2012,Number,455
State,Washington,2014,Number,402
State,Washington,2014,"Rate per 1,000",4.5
State,Washington,2016,"Rate per 1,000",4.3
State,Washington,2016,Number,390
State,Washington,2017,Number,341
State,Washington,2017,"Rate per 1,000",3.9
State,West Virginia,2017,"Rate per 1,000",7
State,West Virginia,2017,Number,131
State,West Virginia,2016,Number,139
State,West Virginia,2016,"Rate per 1,000",7.3
State,West Virginia,2014,"Rate per 1,000",7
State,West Virginia,2014,Number,143
State,West Virginia,2012,Number,151
State,West Virginia,2011,Number,140
State,West Virginia,2011,"Rate per 1,000",6.8
State,West Virginia,2012,"Rate per 1,000",7.3
State,West Virginia,2010,"Rate per 1,000",7.3
State,West Virginia,2010,Number,149
State,West Virginia,2015,"Rate per 1,000",7.2
State,West Virginia,2015,Number,142
State,West Virginia,2009,Number,165
State,West Virginia,2009,"Rate per 1,000",7.8
State,West Virginia,2018,"Rate per 1,000",7.1
State,West Virginia,2018,Number,130
State,West Virginia,2013,Number,158
State,West Virginia,2013,"Rate per 1,000",7.6
State,West Virginia,2008,"Rate per 1,000",7.7
State,West Virginia,2008,Number,165
State,West Virginia,2007,"Rate per 1,000",7.5
State,West Virginia,2007,Number,164
State,West Virginia,2006,Number,155
State,West Virginia,2006,"Rate per 1,000",7.4
State,West Virginia,2005,Number,169
State,West Virginia,2005,"Rate per 1,000",8.1
State,West Virginia,2004,Number,158
State,West Virginia,2004,"Rate per 1,000",7.6
State,West Virginia,2003,"Rate per 1,000",7.3
State,West Virginia,2003,Number,152
State,West Virginia,2002,"Rate per 1,000",9.1
State,West Virginia,2002,Number,188
State,West Virginia,2001,"Rate per 1,000",7.2
State,West Virginia,2001,Number,148
State,West Virginia,2000,Number,158
State,West Virginia,2000,"Rate per 1,000",7.6
State,West Virginia,1999,Number,154
State,West Virginia,1999,"Rate per 1,000",7.4
State,West Virginia,1998,"Rate per 1,000",8
State,West Virginia,1998,Number,166
State,West Virginia,1997,"Rate per 1,000",9.6
State,West Virginia,1997,Number,198
State,West Virginia,1996,"Rate per 1,000",7.4
State,West Virginia,1996,Number,154
State,West Virginia,1995,Number,168
State,West Virginia,1995,"Rate per 1,000",7.9
State,West Virginia,1994,Number,144
State,West Virginia,1994,"Rate per 1,000",6.7
State,West Virginia,1993,Number,188
State,West Virginia,1993,"Rate per 1,000",8.6
State,West Virginia,1992,"Rate per 1,000",9.2
State,West Virginia,1992,Number,203
State,West Virginia,1991,"Rate per 1,000",8.2
State,West Virginia,1991,Number,185
State,West Virginia,1990,Number,223
State,West Virginia,1990,"Rate per 1,000",9.9
State,Wisconsin,1990,"Rate per 1,000",8.2
State,Wisconsin,1990,Number,598
State,Wisconsin,1991,Number,599
State,Wisconsin,1991,"Rate per 1,000",8.3
State,Wisconsin,1992,Number,508
State,Wisconsin,1992,"Rate per 1,000",7.2
State,Wisconsin,1993,"Rate per 1,000",7.9
State,Wisconsin,1993,Number,551
State,Wisconsin,1994,"Rate per 1,000",7.9
State,Wisconsin,1994,Number,541
State,Wisconsin,1995,"Rate per 1,000",7.3
State,Wisconsin,1995,Number,494
State,Wisconsin,1996,Number,493
State,Wisconsin,1996,"Rate per 1,000",7.3
State,Wisconsin,1997,Number,431
State,Wisconsin,1997,"Rate per 1,000",6.5
State,Wisconsin,1998,Number,489
State,Wisconsin,1998,"Rate per 1,000",7.2
State,Wisconsin,1999,"Rate per 1,000",6.7
State,Wisconsin,1999,Number,459
State,Wisconsin,2000,"Rate per 1,000",6.6
State,Wisconsin,2000,Number,457
State,Wisconsin,2001,Number,491
State,Wisconsin,2001,"Rate per 1,000",7.1
State,Wisconsin,2002,Number,472
State,Wisconsin,2002,"Rate per 1,000",6.9
State,Wisconsin,2003,Number,456
State,Wisconsin,2003,"Rate per 1,000",6.5
State,Wisconsin,2004,"Rate per 1,000",6
State,Wisconsin,2004,Number,420
State,Wisconsin,2005,"Rate per 1,000",6.6
State,Wisconsin,2005,Number,469
State,Wisconsin,2006,"Rate per 1,000",6.4
State,Wisconsin,2006,Number,462
State,Wisconsin,2007,Number,470
State,Wisconsin,2007,"Rate per 1,000",6.5
State,Wisconsin,2008,Number,503
State,Wisconsin,2008,"Rate per 1,000",7
State,Wisconsin,2013,"Rate per 1,000",6.2
State,Wisconsin,2013,Number,416
State,Wisconsin,2018,Number,393
State,Wisconsin,2018,"Rate per 1,000",6.1
State,Wisconsin,2009,"Rate per 1,000",6.1
State,Wisconsin,2009,Number,431
State,Wisconsin,2015,Number,386
State,Wisconsin,2015,"Rate per 1,000",5.8
State,Wisconsin,2010,Number,400
State,Wisconsin,2010,"Rate per 1,000",5.8
State,Wisconsin,2012,"Rate per 1,000",5.8
State,Wisconsin,2011,"Rate per 1,000",6.3
State,Wisconsin,2011,Number,427
State,Wisconsin,2012,Number,387
State,Wisconsin,2014,"Rate per 1,000",5.7
State,Wisconsin,2014,Number,381
State,Wisconsin,2016,"Rate per 1,000",6.3
State,Wisconsin,2016,Number,422
State,Wisconsin,2017,Number,414
State,Wisconsin,2017,"Rate per 1,000",6.4
State,Wyoming,2017,"Rate per 1,000",4.6
State,Wyoming,2017,Number,32
State,Wyoming,2016,Number,37
State,Wyoming,2016,"Rate per 1,000",5
State,Wyoming,2014,Number,49
State,Wyoming,2014,"Rate per 1,000",6.4
State,Wyoming,2012,Number,39
State,Wyoming,2011,Number,49
State,Wyoming,2011,"Rate per 1,000",6.6
State,Wyoming,2012,"Rate per 1,000",5.2
State,Wyoming,2010,"Rate per 1,000",6.7
State,Wyoming,2015,"Rate per 1,000",5
State,Wyoming,2015,Number,39
State,Wyoming,2009,Number,47
State,Wyoming,2009,"Rate per 1,000",6
State,Wyoming,2010,Number,51
State,Wyoming,2018,"Rate per 1,000",5.3
State,Wyoming,2018,Number,35
State,Wyoming,2013,Number,35
State,Wyoming,2013,"Rate per 1,000",4.6
State,Wyoming,2008,"Rate per 1,000",7
State,Wyoming,2008,Number,56
State,Wyoming,2007,"Rate per 1,000",7.3
State,Wyoming,2007,Number,58
State,Wyoming,2006,Number,54
State,Wyoming,2006,"Rate per 1,000",7
State,Wyoming,2005,Number,49
State,Wyoming,2005,"Rate per 1,000",6.8
State,Wyoming,2004,Number,60
State,Wyoming,2004,"Rate per 1,000",8.8
State,Wyoming,2003,"Rate per 1,000",5.8
State,Wyoming,2003,Number,39
State,Wyoming,2002,"Rate per 1,000",6.7
State,Wyoming,2002,Number,44
State,Wyoming,2001,"Rate per 1,000",5.9
State,Wyoming,2001,Number,36
State,Wyoming,2000,Number,42
State,Wyoming,2000,"Rate per 1,000",6.7
State,Wyoming,1999,Number,42
State,Wyoming,1999,"Rate per 1,000",6.9
State,Wyoming,1998,"Rate per 1,000",7.2
State,Wyoming,1998,Number,45
State,Wyoming,1997,"Rate per 1,000",5.8
State,Wyoming,1997,Number,37
State,Wyoming,1996,"Rate per 1,000",6.4
State,Wyoming,1996,Number,40
State,Wyoming,1995,Number,48
State,Wyoming,1995,"Rate per 1,000",7.7
State,Wyoming,1994,Number,43
State,Wyoming,1994,"Rate per 1,000",6.7
State,Wyoming,1993,Number,52
State,Wyoming,1993,"Rate per 1,000",7.9
State,Wyoming,1992,"Rate per 1,000",8.9
State,Wyoming,1992,Number,60
State,Wyoming,1991,"Rate per 1,000",7.9
State,Wyoming,1991,Number,53
State,Wyoming,1990,Number,60
State,Wyoming,1990,"Rate per 1,000",8.6
Territory,Puerto Rico,1990,"Rate per 1,000",13.4
Territory,Puerto Rico,1990,Number,N.A.
Territory,Puerto Rico,1991,Number,N.A.
Territory,Puerto Rico,1991,"Rate per 1,000",13
Territory,Puerto Rico,1992,Number,N.A.
Territory,Puerto Rico,1992,"Rate per 1,000",12.7
Territory,Puerto Rico,1993,"Rate per 1,000",13.2
Territory,Puerto Rico,1993,Number,N.A.
Territory,Puerto Rico,1994,"Rate per 1,000",11.3
Territory,Puerto Rico,1994,Number,N.A.
Territory,Puerto Rico,1995,"Rate per 1,000",12.7
Territory,Puerto Rico,1995,Number,N.A.
Territory,Puerto Rico,1996,Number,N.A.
Territory,Puerto Rico,1996,"Rate per 1,000",10.4
Territory,Puerto Rico,1997,Number,N.A.
Territory,Puerto Rico,1997,"Rate per 1,000",11.3
Territory,Puerto Rico,1998,Number,N.A.
Territory,Puerto Rico,1998,"Rate per 1,000",10.5
Territory,Puerto Rico,1999,"Rate per 1,000",10.6
Territory,Puerto Rico,1999,Number,630
Territory,Puerto Rico,2000,"Rate per 1,000",9.7
Territory,Puerto Rico,2000,Number,574
Territory,Puerto Rico,2001,Number,517
Territory,Puerto Rico,2001,"Rate per 1,000",9.3
Territory,Puerto Rico,2002,Number,511
Territory,Puerto Rico,2002,"Rate per 1,000",9.7
Territory,Puerto Rico,2003,Number,492
Territory,Puerto Rico,2003,"Rate per 1,000",9.7
Territory,Puerto Rico,2004,"Rate per 1,000",8
Territory,Puerto Rico,2004,Number,409
Territory,Puerto Rico,2005,"Rate per 1,000",9.2
Territory,Puerto Rico,2005,Number,466
Territory,Puerto Rico,2006,"Rate per 1,000",8.8
Territory,Puerto Rico,2006,Number,426
Territory,Puerto Rico,2007,Number,394
Territory,Puerto Rico,2007,"Rate per 1,000",8.4
Territory,Puerto Rico,2008,Number,388
Territory,Puerto Rico,2008,"Rate per 1,000",8.5
Territory,Puerto Rico,2013,Number,261
Territory,Puerto Rico,2013,"Rate per 1,000",7.2
Territory,Puerto Rico,2018,"Rate per 1,000",6.6
Territory,Puerto Rico,2018,Number,141
Territory,Puerto Rico,2010,Number,341
Territory,Puerto Rico,2009,"Rate per 1,000",7.9
Territory,Puerto Rico,2009,Number,353
Territory,Puerto Rico,2015,Number,218
Territory,Puerto Rico,2015,"Rate per 1,000",7
Territory,Puerto Rico,2010,"Rate per 1,000",8.1
Territory,Puerto Rico,2012,"Rate per 1,000",9.3
Territory,Puerto Rico,2011,"Rate per 1,000",8.4
Territory,Puerto Rico,2011,Number,345
Territory,Puerto Rico,2012,Number,361
Territory,Puerto Rico,2014,"Rate per 1,000",7
Territory,Puerto Rico,2014,Number,241
Territory,Puerto Rico,2016,"Rate per 1,000",7.6
Territory,Puerto Rico,2016,Number,214
Territory,Puerto Rico,2017,Number,163
Territory,Puerto Rico,2017,"Rate per 1,000",6.7
Territory,Virgin Islands,2017,Number,10
Territory,Virgin Islands,2017,"Rate per 1,000",S
Territory,Virgin Islands,2016,"Rate per 1,000",S
Territory,Virgin Islands,2016,Number,S
Territory,Virgin Islands,2014,Number,N.A.
Territory,Virgin Islands,2014,"Rate per 1,000",N.A.
Territory,Virgin Islands,2011,Number,13
Territory,Virgin Islands,2011,"Rate per 1,000",S
Territory,Virgin Islands,2012,"Rate per 1,000",S
Territory,Virgin Islands,2012,Number,13
Territory,Virgin Islands,2015,"Rate per 1,000",S
Territory,Virgin Islands,2015,Number,S
Territory,Virgin Islands,2009,"Rate per 1,000",S
Territory,Virgin Islands,2009,Number,11
Territory,Virgin Islands,2010,Number,13
Territory,Virgin Islands,2010,"Rate per 1,000",S
Territory,Virgin Islands,2018,Number,N.A.
Territory,Virgin Islands,2018,"Rate per 1,000",N.A.
Territory,Virgin Islands,2013,Number,N.A.
Territory,Virgin Islands,2013,"Rate per 1,000",N.A.
Territory,Virgin Islands,2008,Number,9
Territory,Virgin Islands,2008,"Rate per 1,000",S
Territory,Virgin Islands,2007,"Rate per 1,000",S
Territory,Virgin Islands,2007,Number,12
Territory,Virgin Islands,2006,Number,9
Territory,Virgin Islands,2006,"Rate per 1,000",S
Territory,Virgin Islands,2005,"Rate per 1,000",6.9
Territory,Virgin Islands,2005,Number,11
Territory,Virgin Islands,2004,Number,13
Territory,Virgin Islands,2004,"Rate per 1,000",8.3
Territory,Virgin Islands,2003,"Rate per 1,000",S
Territory,Virgin Islands,2003,Number,12
Territory,Virgin Islands,2002,Number,8
Territory,Virgin Islands,2002,"Rate per 1,000",S
Territory,Virgin Islands,2001,"Rate per 1,000",S
Territory,Virgin Islands,2001,Number,13
Territory,Virgin Islands,2000,Number,21
Territory,Virgin Islands,2000,"Rate per 1,000",13.4
Territory,Virgin Islands,1999,"Rate per 1,000",S
Territory,Virgin Islands,1999,Number,18
Territory,Virgin Islands,1998,Number,N.A.
Territory,Virgin Islands,1998,"Rate per 1,000",11.1
Territory,Virgin Islands,1997,"Rate per 1,000",12.9
Territory,Virgin Islands,1997,Number,N.A.
Territory,Virgin Islands,1996,Number,N.A.
Territory,Virgin Islands,1996,"Rate per 1,000",13.1
Territory,Virgin Islands,1995,"Rate per 1,000",16.6
Territory,Virgin Islands,1995,Number,N.A.
Territory,Virgin Islands,1994,Number,N.A.
Territory,Virgin Islands,1994,"Rate per 1,000",13.8
Territory,Virgin Islands,1993,"Rate per 1,000",12.7
Territory,Virgin Islands,1993,Number,N.A.
Territory,Virgin Islands,1992,Number,N.A.
Territory,Virgin Islands,1992,"Rate per 1,000",13.9
Territory,Virgin Islands,1991,"Rate per 1,000",21
Territory,Virgin Islands,1991,Number,N.A.
Territory,Virgin Islands,1990,Number,N.A.
Territory,Virgin Islands,1990,"Rate per 1,000",14.6
